id_registro,data_evento,cidade,operadora,evento,latitude,longitude,tecnologia,banda,earfcn,pci,rsrp,rsrq,sinr
176,2025-09-09 15:12:14,Brasília,BRASTEL,YouTube,-15.866287,-47.979143,5G,n78 (3500MHz),663620,792,-81.8,-5.0,1.6
177,2025-09-08 15:45:06,Belo Horizonte,BRCOMUNICACAO,Ping,-19.822216,-43.885201,5G,n78 (3500MHz),657574,974,-77.3,-13.2,18.3
178,2025-09-05 05:05:40,Belo Horizonte,BRASTEL,YouTube,-20.013195,-43.989312,5G,n78 (3500MHz),639614,444,-82.1,-8.8,22.3
179,2025-09-08 12:39:27,Brasília,BRCOMUNICACAO,HTTP,-15.770609,-47.873904,5G,n78 (3500MHz),621489,100,-76.1,-7.4,11.5
180,2025-09-02 15:01:10,Vitória,BRASILCOM,Voz,-20.26441,-40.321941,5G,n78 (3500MHz),642398,133,-87.0,-6.2,28.9
181,2025-09-06 12:07:37,Belo Horizonte,BRASILCOM,Voz,-19.877254,-44.024688,5G,n78 (3500MHz),653796,380,-84.7,-13.3,0.3
182,2025-09-10 18:42:58,Brasília,BRASTEL,HTTP,-15.721479,-47.885665,5G,n78 (3500MHz),654170,940,-93.0,-13.2,2.7
183,2025-09-05 16:01:07,Rio de Janeiro,BRASILCOM,YouTube,-22.830836,-43.200317,5G,n78 (3500MHz),676001,224,-89.1,-7.5,3.8
184,2025-09-04 22:59:13,São Paulo,BRASILCOM,HTTP,-23.498823,-46.702906,5G,n78 (3500MHz),673077,350,-90.9,-11.8,18.2
185,2025-09-03 03:10:20,Vitória,BRASTEL,YouTube,-20.296679,-40.345608,5G,n78 (3500MHz),653468,170,-100.7,-8.7,5.8
186,2025-09-09 17:42:24,Vitória,BRASILCOM,Voz,-20.398003,-40.231107,5G,n78 (3500MHz),670820,755,-96.9,-11.6,2.0
187,2025-09-07 13:28:35,Vitória,BRASTEL,Ping,-20.223734,-40.358102,5G,n78 (3500MHz),620411,381,-85.0,-10.2,10.2
188,2025-09-10 04:49:33,Brasília,BRASTEL,YouTube,-15.702665,-47.93021,5G,n78 (3500MHz),648409,293,-104.0,-13.5,19.5
189,2025-09-03 12:33:00,Brasília,BRASILCOM,HTTP,-15.717632,-47.907931,5G,n78 (3500MHz),679477,658,-75.3,-5.3,20.2
190,2025-09-06 17:14:17,São Paulo,BRCOMUNICACAO,HTTP,-23.598289,-46.541936,5G,n78 (3500MHz),648508,480,-74.9,-6.7,7.4
191,2025-09-08 20:57:30,Rio de Janeiro,BRCOMUNICACAO,YouTube,-22.911626,-43.123608,5G,n78 (3500MHz),653092,332,-93.1,-10.4,11.2
192,2025-09-02 21:49:08,Vitória,BRASILCOM,HTTP,-20.316323,-40.218378,5G,n78 (3500MHz),628273,216,-92.8,-11.1,5.3
193,2025-09-09 17:07:54,Belo Horizonte,BRCOMUNICACAO,Voz,-19.950437,-43.978297,5G,n78 (3500MHz),634009,991,-100.4,-12.9,24.1
194,2025-09-03 15:59:25,Rio de Janeiro,BRASTEL,YouTube,-22.888896,-43.102764,5G,n78 (3500MHz),667045,853,-74.1,-12.3,18.9
195,2025-09-02 13:12:22,Brasília,BRASILCOM,YouTube,-15.862064,-47.898825,5G,n78 (3500MHz),677223,667,-99.0,-8.5,3.5
196,2025-09-05 12:20:55,São Paulo,BRASTEL,HTTP,-23.463253,-46.67979,5G,n78 (3500MHz),623624,985,-70.9,-5.1,23.6
197,2025-09-10 16:55:40,Vitória,BRASILCOM,Voz,-20.2688,-40.35107,5G,n78 (3500MHz),641695,578,-94.8,-8.4,6.7
198,2025-09-10 04:23:52,Vitória,BRASTEL,HTTP,-20.408603,-40.254356,5G,n78 (3500MHz),638197,267,-90.7,-11.8,19.5
199,2025-09-04 07:09:02,Brasília,BRCOMUNICACAO,Voz,-15.721601,-47.850778,5G,n78 (3500MHz),661346,910,-103.1,-6.9,2.3
200,2025-09-09 13:01:46,São Paulo,BRASTEL,Voz,-23.498318,-46.693737,5G,n78 (3500MHz),654985,763,-100.1,-12.4,21.0
201,2025-09-07 14:56:53,Vitória,BRCOMUNICACAO,HTTP,-20.400257,-40.306548,5G,n78 (3500MHz),638489,402,-87.3,-6.6,20.0
202,2025-09-05 16:51:10,Belo Horizonte,BRASTEL,Ping,-19.933394,-43.877092,5G,n78 (3500MHz),637267,366,-81.6,-8.8,3.7
203,2025-09-03 05:49:54,Brasília,BRASTEL,Ping,-15.804462,-47.859732,5G,n78 (3500MHz),639323,574,-99.9,-12.9,28.5
204,2025-09-07 04:53:38,Brasília,BRCOMUNICACAO,Ping,-15.868391,-47.879562,5G,n78 (3500MHz),631405,792,-71.3,-12.9,10.8
205,2025-09-08 10:19:51,São Paulo,BRCOMUNICACAO,HTTP,-23.559271,-46.56505,5G,n78 (3500MHz),656690,118,-91.4,-9.7,11.3
206,2025-09-09 11:11:55,Vitória,BRASTEL,HTTP,-20.2936,-40.245285,5G,n78 (3500MHz),635030,511,-77.9,-10.5,3.9
207,2025-09-09 03:09:21,São Paulo,BRCOMUNICACAO,YouTube,-23.517682,-46.582809,5G,n78 (3500MHz),671951,865,-85.9,-11.4,13.4
208,2025-09-07 13:56:14,São Paulo,BRASILCOM,HTTP,-23.516409,-46.5883,5G,n78 (3500MHz),633019,662,-77.3,-7.1,16.1
209,2025-09-07 17:25:25,Vitória,BRCOMUNICACAO,Ping,-20.351065,-40.381088,5G,n78 (3500MHz),670603,174,-79.1,-9.6,26.3
210,2025-09-03 01:20:43,Rio de Janeiro,BRCOMUNICACAO,Voz,-22.82867,-43.20525,5G,n78 (3500MHz),638929,62,-101.9,-6.1,3.1
211,2025-09-02 05:44:02,Rio de Janeiro,BRASILCOM,HTTP,-22.868336,-43.166727,5G,n78 (3500MHz),631314,870,-87.7,-5.9,19.4
212,2025-09-07 22:55:57,Brasília,BRASILCOM,YouTube,-15.832415,-47.860807,5G,n78 (3500MHz),658414,147,-71.2,-9.9,7.6
213,2025-09-05 06:02:39,Vitória,BRASTEL,Ping,-20.221005,-40.286051,5G,n78 (3500MHz),666299,375,-104.5,-11.7,25.9
214,2025-09-09 02:39:06,Brasília,BRASTEL,Voz,-15.865489,-47.822284,5G,n78 (3500MHz),646556,707,-86.7,-10.2,23.2
215,2025-09-05 00:12:11,Rio de Janeiro,BRASTEL,HTTP,-22.934613,-43.252794,5G,n78 (3500MHz),672677,741,-81.2,-13.2,4.9
216,2025-09-03 12:12:26,Brasília,BRASTEL,YouTube,-15.832602,-47.786499,5G,n78 (3500MHz),668544,299,-70.3,-7.9,23.4
217,2025-09-10 05:24:58,São Paulo,BRASTEL,Voz,-23.497978,-46.729028,5G,n78 (3500MHz),635402,628,-97.1,-5.9,15.6
218,2025-09-04 15:28:16,São Paulo,BRASILCOM,Voz,-23.501317,-46.691927,5G,n78 (3500MHz),655533,327,-102.6,-8.0,22.5
219,2025-09-02 10:09:53,Rio de Janeiro,BRCOMUNICACAO,HTTP,-22.828332,-43.132821,5G,n78 (3500MHz),629884,384,-104.9,-8.8,2.6
220,2025-09-07 23:08:01,São Paulo,BRASILCOM,YouTube,-23.555849,-46.584293,5G,n78 (3500MHz),669001,30,-88.0,-6.5,23.0
221,2025-09-09 23:17:09,Rio de Janeiro,BRASILCOM,HTTP,-22.838975,-43.104764,5G,n78 (3500MHz),647188,32,-82.9,-6.7,6.4
222,2025-09-07 07:07:34,Rio de Janeiro,BRCOMUNICACAO,HTTP,-22.919211,-43.242388,5G,n78 (3500MHz),629987,896,-70.1,-13.3,16.1
223,2025-09-01 11:56:48,Brasília,BRASILCOM,Ping,-15.872254,-47.834458,5G,n78 (3500MHz),662449,136,-95.7,-5.5,19.9
224,2025-09-02 08:56:11,Rio de Janeiro,BRASTEL,Ping,-22.824883,-43.125404,5G,n78 (3500MHz),678403,93,-83.1,-6.6,27.0
225,2025-09-08 03:16:42,São Paulo,BRCOMUNICACAO,HTTP,-23.56988,-46.634087,5G,n78 (3500MHz),654560,3,-93.5,-13.8,8.7
226,2025-09-09 19:51:08,Vitória,BRCOMUNICACAO,YouTube,-20.308534,-40.31763,5G,n78 (3500MHz),648890,734,-93.0,-5.7,15.2
227,2025-09-04 17:05:11,Rio de Janeiro,BRASILCOM,YouTube,-22.876334,-43.129533,5G,n78 (3500MHz),678043,855,-96.1,-7.8,2.8
228,2025-09-04 20:13:14,Brasília,BRASTEL,HTTP,-15.798565,-47.820076,5G,n78 (3500MHz),647852,971,-76.8,-8.9,17.4
229,2025-09-10 00:40:47,Rio de Janeiro,BRASILCOM,Voz,-22.851597,-43.100767,5G,n78 (3500MHz),625940,594,-72.5,-9.3,4.6
230,2025-09-04 17:24:49,Brasília,BRASTEL,Voz,-15.769616,-47.871191,5G,n78 (3500MHz),624263,656,-79.3,-5.3,8.3
231,2025-09-02 17:02:48,Rio de Janeiro,BRASILCOM,HTTP,-22.906555,-43.220926,5G,n78 (3500MHz),632736,968,-89.3,-11.6,10.0
232,2025-09-07 12:26:47,São Paulo,BRASILCOM,YouTube,-23.533978,-46.648942,5G,n78 (3500MHz),625411,496,-77.8,-5.2,20.0
233,2025-09-06 20:37:34,Belo Horizonte,BRCOMUNICACAO,Ping,-19.948292,-44.025593,5G,n78 (3500MHz),625445,269,-79.3,-5.0,12.1
234,2025-09-08 20:30:18,Vitória,BRCOMUNICACAO,Ping,-20.303382,-40.249406,5G,n78 (3500MHz),651211,801,-78.7,-5.6,21.3
235,2025-09-10 02:08:24,Vitória,BRASTEL,YouTube,-20.217779,-40.281977,5G,n78 (3500MHz),652005,378,-86.9,-11.9,2.3
236,2025-09-10 20:54:27,São Paulo,BRASTEL,HTTP,-23.473685,-46.594793,5G,n78 (3500MHz),648087,610,-99.8,-5.3,12.8
237,2025-09-04 15:45:12,Rio de Janeiro,BRASILCOM,Voz,-22.885444,-43.1625,5G,n78 (3500MHz),669757,771,-90.6,-9.5,15.0
238,2025-09-07 01:49:36,Vitória,BRCOMUNICACAO,Voz,-20.3746,-40.244735,5G,n78 (3500MHz),651058,952,-97.3,-8.1,27.6
239,2025-09-08 03:36:22,Belo Horizonte,BRASTEL,HTTP,-19.894539,-43.935519,5G,n78 (3500MHz),670382,639,-104.7,-6.5,26.9
240,2025-09-08 18:24:21,Brasília,BRASTEL,YouTube,-15.768069,-47.937625,5G,n78 (3500MHz),646318,974,-75.1,-9.2,10.6
241,2025-09-02 09:53:45,Brasília,BRASILCOM,YouTube,-15.823004,-47.837171,5G,n78 (3500MHz),656754,530,-72.0,-7.7,17.1
242,2025-09-10 01:46:25,Belo Horizonte,BRASTEL,Voz,-19.843941,-43.838187,5G,n78 (3500MHz),674632,510,-79.5,-9.4,5.5
243,2025-09-01 23:08:36,Belo Horizonte,BRASILCOM,Ping,-19.817167,-43.8373,5G,n78 (3500MHz),646519,853,-70.8,-12.6,9.9
244,2025-09-02 14:23:35,Belo Horizonte,BRASILCOM,HTTP,-19.939927,-43.872363,5G,n78 (3500MHz),625713,273,-95.3,-6.9,6.8
245,2025-09-03 21:14:19,Brasília,BRASTEL,Voz,-15.737944,-47.949088,5G,n78 (3500MHz),673041,573,-74.3,-7.2,12.8
246,2025-09-05 05:42:44,São Paulo,BRCOMUNICACAO,HTTP,-23.500527,-46.547682,5G,n78 (3500MHz),669415,194,-70.4,-6.6,13.1
247,2025-09-03 04:07:07,Brasília,BRCOMUNICACAO,Ping,-15.76617,-47.968884,5G,n78 (3500MHz),620993,575,-78.6,-10.2,0.1
248,2025-09-04 01:31:53,Vitória,BRASILCOM,Ping,-20.35288,-40.304218,5G,n78 (3500MHz),679253,394,-73.4,-7.9,20.0
249,2025-09-05 21:57:35,São Paulo,BRCOMUNICACAO,Voz,-23.499359,-46.728622,5G,n78 (3500MHz),659689,240,-91.9,-8.1,9.5
250,2025-09-09 07:50:45,São Paulo,BRASTEL,Ping,-23.457951,-46.613196,5G,n78 (3500MHz),641203,984,-85.8,-9.4,0.5
251,2025-09-08 21:31:57,Brasília,BRCOMUNICACAO,YouTube,-15.836262,-47.808791,5G,n78 (3500MHz),668154,726,-103.5,-13.5,6.5
252,2025-09-02 17:25:22,Vitória,BRASILCOM,Voz,-20.386896,-40.264626,5G,n78 (3500MHz),670688,34,-84.2,-11.0,21.8
253,2025-09-02 03:17:59,Vitória,BRASILCOM,Voz,-20.414929,-40.221653,5G,n78 (3500MHz),650683,47,-83.7,-11.2,11.8
254,2025-09-06 02:25:50,Rio de Janeiro,BRCOMUNICACAO,Voz,-22.841812,-43.131888,5G,n78 (3500MHz),664218,234,-94.8,-9.8,21.7
255,2025-09-10 15:56:16,Vitória,BRCOMUNICACAO,HTTP,-20.334037,-40.228447,5G,n78 (3500MHz),624281,164,-87.4,-11.9,6.5
256,2025-09-05 16:18:41,Rio de Janeiro,BRASILCOM,HTTP,-22.975352,-43.158675,5G,n78 (3500MHz),672334,1,-90.3,-6.4,20.1
257,2025-09-01 03:58:23,Rio de Janeiro,BRCOMUNICACAO,YouTube,-22.938206,-43.174926,5G,n78 (3500MHz),632358,353,-92.9,-8.0,4.9
258,2025-09-06 12:26:26,Brasília,BRASTEL,YouTube,-15.828588,-47.968219,5G,n78 (3500MHz),673723,250,-72.3,-5.2,14.0
259,2025-09-05 09:52:36,São Paulo,BRCOMUNICACAO,YouTube,-23.525415,-46.573475,5G,n78 (3500MHz),626068,838,-95.8,-12.3,29.3
260,2025-09-08 20:28:15,Belo Horizonte,BRASILCOM,Ping,-20.003599,-43.998145,5G,n78 (3500MHz),643768,558,-86.4,-7.6,5.7
261,2025-09-07 09:21:51,Vitória,BRASILCOM,Ping,-20.398645,-40.253934,5G,n78 (3500MHz),666455,255,-95.9,-9.3,10.0
262,2025-09-03 22:13:57,Brasília,BRASTEL,Ping,-15.72732,-47.931462,5G,n78 (3500MHz),630199,896,-95.1,-11.7,20.9
263,2025-09-08 17:58:53,Vitória,BRASILCOM,YouTube,-20.405113,-40.235375,5G,n78 (3500MHz),654422,807,-74.9,-5.8,28.7
264,2025-09-05 08:52:00,São Paulo,BRASILCOM,Voz,-23.549704,-46.590781,5G,n78 (3500MHz),642077,487,-90.4,-10.9,13.7
265,2025-09-10 03:32:49,Brasília,BRASILCOM,YouTube,-15.70724,-47.809756,5G,n78 (3500MHz),645625,360,-90.8,-7.6,26.7
266,2025-09-08 09:37:12,Vitória,BRCOMUNICACAO,YouTube,-20.391987,-40.368637,5G,n78 (3500MHz),647642,446,-72.4,-9.3,0.5
267,2025-09-03 17:58:14,São Paulo,BRASTEL,HTTP,-23.576256,-46.547949,5G,n78 (3500MHz),649078,327,-87.0,-8.9,18.1
268,2025-09-08 04:40:48,Belo Horizonte,BRCOMUNICACAO,HTTP,-20.013353,-44.021818,5G,n78 (3500MHz),643265,743,-86.4,-7.7,18.3
269,2025-09-06 21:22:23,Brasília,BRASTEL,Ping,-15.81182,-47.903877,5G,n78 (3500MHz),639500,605,-98.0,-8.3,0.0
270,2025-09-01 07:36:42,São Paulo,BRCOMUNICACAO,Voz,-23.619454,-46.541499,5G,n78 (3500MHz),658916,794,-85.0,-7.7,28.8
271,2025-09-06 06:02:48,Vitória,BRASTEL,YouTube,-20.267724,-40.337346,5G,n78 (3500MHz),656293,391,-104.5,-13.3,20.0
272,2025-09-07 15:41:55,Rio de Janeiro,BRASILCOM,Ping,-22.841746,-43.190167,5G,n78 (3500MHz),621075,909,-102.2,-13.8,28.6
273,2025-09-06 19:22:27,Belo Horizonte,BRASILCOM,HTTP,-19.837264,-43.896964,5G,n78 (3500MHz),631433,178,-80.1,-13.9,24.4
274,2025-09-03 08:54:48,Vitória,BRASILCOM,HTTP,-20.373797,-40.259389,5G,n78 (3500MHz),625145,367,-87.3,-13.5,23.7
275,2025-09-05 18:19:17,Brasília,BRCOMUNICACAO,Ping,-15.844234,-47.811085,5G,n78 (3500MHz),643790,293,-103.3,-8.9,29.0
276,2025-09-05 13:35:35,Brasília,BRASTEL,HTTP,-15.774416,-47.840981,5G,n78 (3500MHz),628706,206,-83.5,-13.0,9.0
277,2025-09-10 12:45:43,São Paulo,BRCOMUNICACAO,YouTube,-23.646085,-46.604475,5G,n78 (3500MHz),659263,551,-96.2,-10.7,8.8
278,2025-09-09 03:22:32,Belo Horizonte,BRASILCOM,HTTP,-19.967905,-43.895823,5G,n78 (3500MHz),624954,670,-101.4,-9.3,18.7
279,2025-09-01 23:04:43,Vitória,BRCOMUNICACAO,Voz,-20.380935,-40.230891,5G,n78 (3500MHz),641310,638,-103.0,-9.1,5.5
280,2025-09-03 02:59:21,Belo Horizonte,BRASTEL,YouTube,-19.874809,-43.994636,5G,n78 (3500MHz),649688,524,-80.6,-10.6,27.2
281,2025-09-02 06:51:33,Vitória,BRASILCOM,HTTP,-20.408411,-40.268917,5G,n78 (3500MHz),632902,878,-89.3,-13.9,8.8
282,2025-09-02 20:36:16,São Paulo,BRASILCOM,YouTube,-23.606446,-46.704674,5G,n78 (3500MHz),667687,784,-95.7,-9.0,7.8
283,2025-09-08 08:38:48,Belo Horizonte,BRASTEL,Voz,-19.872059,-43.962276,5G,n78 (3500MHz),666851,161,-72.6,-8.3,15.1
284,2025-09-10 19:47:02,São Paulo,BRCOMUNICACAO,Voz,-23.561629,-46.556236,5G,n78 (3500MHz),629431,633,-85.1,-13.3,11.3
285,2025-09-06 01:13:10,Rio de Janeiro,BRASILCOM,YouTube,-22.970357,-43.204766,5G,n78 (3500MHz),630551,830,-76.5,-5.2,20.9
286,2025-09-08 10:32:35,Belo Horizonte,BRASILCOM,HTTP,-19.82928,-43.931216,5G,n78 (3500MHz),663277,513,-97.6,-12.1,22.0
287,2025-09-08 08:34:34,Vitória,BRCOMUNICACAO,HTTP,-20.244601,-40.357019,5G,n78 (3500MHz),672670,228,-95.5,-9.5,16.6
288,2025-09-07 09:37:23,Brasília,BRCOMUNICACAO,Voz,-15.749805,-47.863808,5G,n78 (3500MHz),678256,714,-101.1,-13.9,8.0
289,2025-09-03 04:58:09,Belo Horizonte,BRCOMUNICACAO,HTTP,-19.960332,-43.861536,5G,n78 (3500MHz),671943,64,-95.2,-7.8,9.2
290,2025-09-04 21:17:05,São Paulo,BRASILCOM,HTTP,-23.500749,-46.675476,5G,n78 (3500MHz),640230,801,-76.2,-12.9,13.5
291,2025-09-07 16:55:46,Vitória,BRASILCOM,Voz,-20.364498,-40.402159,5G,n78 (3500MHz),626581,184,-72.2,-5.6,20.6
292,2025-09-09 03:07:01,Belo Horizonte,BRCOMUNICACAO,Voz,-19.877851,-44.019518,5G,n78 (3500MHz),660266,492,-90.0,-10.4,4.8
293,2025-09-04 16:53:58,Brasília,BRCOMUNICACAO,Voz,-15.860988,-47.851812,5G,n78 (3500MHz),634456,476,-93.9,-6.4,1.8
294,2025-09-08 16:54:13,Brasília,BRCOMUNICACAO,Voz,-15.769762,-47.887848,5G,n78 (3500MHz),644799,240,-88.4,-11.5,22.0
295,2025-09-07 09:04:00,Rio de Janeiro,BRASTEL,YouTube,-22.894947,-43.178454,5G,n78 (3500MHz),642963,27,-104.1,-13.9,2.0
296,2025-09-01 09:45:26,Vitória,BRASILCOM,Ping,-20.403945,-40.302122,5G,n78 (3500MHz),653415,131,-76.0,-6.6,6.9
297,2025-09-08 15:10:41,São Paulo,BRASILCOM,HTTP,-23.475614,-46.573836,5G,n78 (3500MHz),679224,764,-94.4,-13.9,9.4
298,2025-09-09 03:21:47,Brasília,BRCOMUNICACAO,HTTP,-15.736163,-47.907019,5G,n78 (3500MHz),635473,371,-104.4,-7.5,15.0
299,2025-09-05 01:08:50,Belo Horizonte,BRASILCOM,Ping,-19.865583,-43.859096,5G,n78 (3500MHz),679017,432,-83.2,-13.8,19.9
300,2025-09-03 05:41:03,São Paulo,BRASILCOM,YouTube,-23.544779,-46.65389,5G,n78 (3500MHz),647425,512,-77.5,-9.8,11.4
301,2025-09-06 11:34:20,Rio de Janeiro,BRASTEL,Ping,-22.813865,-43.101211,5G,n78 (3500MHz),629940,115,-101.6,-10.1,27.3
302,2025-09-10 00:01:03,Vitória,BRASTEL,YouTube,-20.35139,-40.350454,5G,n78 (3500MHz),626422,361,-84.3,-11.7,13.1
303,2025-09-01 03:51:44,Brasília,BRASTEL,Voz,-15.857052,-47.965913,5G,n78 (3500MHz),660722,198,-81.2,-6.0,27.9
304,2025-09-07 21:12:48,Brasília,BRCOMUNICACAO,HTTP,-15.748753,-47.9483,5G,n78 (3500MHz),658373,278,-85.2,-13.0,23.3
305,2025-09-09 11:59:40,Rio de Janeiro,BRASTEL,Ping,-22.87068,-43.21809,5G,n78 (3500MHz),643497,206,-77.6,-6.1,16.1
306,2025-09-06 11:30:02,São Paulo,BRASILCOM,Voz,-23.459922,-46.592429,5G,n78 (3500MHz),653044,627,-86.4,-13.3,23.2
307,2025-09-04 13:52:33,São Paulo,BRASTEL,Ping,-23.586629,-46.553715,5G,n78 (3500MHz),656254,950,-104.9,-12.3,6.0
308,2025-09-07 01:49:23,Rio de Janeiro,BRASTEL,Ping,-23.003428,-43.1867,5G,n78 (3500MHz),678394,979,-90.8,-12.2,21.6
309,2025-09-01 00:01:47,Belo Horizonte,BRCOMUNICACAO,Voz,-19.917812,-43.93468,5G,n78 (3500MHz),643750,818,-91.2,-10.5,25.6
310,2025-09-06 10:30:27,Belo Horizonte,BRASTEL,YouTube,-19.88525,-43.910934,5G,n78 (3500MHz),662846,278,-102.3,-13.4,7.0
311,2025-09-05 23:56:26,Belo Horizonte,BRCOMUNICACAO,HTTP,-19.990462,-43.844673,5G,n78 (3500MHz),634801,638,-92.5,-6.3,9.0
312,2025-09-08 11:49:28,São Paulo,BRCOMUNICACAO,Ping,-23.563111,-46.578396,5G,n78 (3500MHz),659573,25,-83.0,-12.2,11.7
313,2025-09-07 03:01:37,Belo Horizonte,BRASTEL,HTTP,-19.983217,-43.910325,5G,n78 (3500MHz),639307,336,-102.5,-8.2,13.0
314,2025-09-02 16:27:16,Brasília,BRASILCOM,Voz,-15.772373,-47.870833,5G,n78 (3500MHz),640427,37,-103.5,-13.7,17.5
315,2025-09-06 00:10:00,Vitória,BRASTEL,Ping,-20.224697,-40.261903,5G,n78 (3500MHz),625955,949,-102.0,-10.1,0.0
316,2025-09-06 10:15:12,Brasília,BRASTEL,YouTube,-15.723048,-47.8316,5G,n78 (3500MHz),624273,296,-75.9,-5.0,23.3
317,2025-09-01 20:54:25,Brasília,BRASTEL,HTTP,-15.783903,-47.800372,5G,n78 (3500MHz),655279,354,-99.4,-13.5,29.0
318,2025-09-03 10:27:50,Vitória,BRCOMUNICACAO,Voz,-20.390305,-40.404201,5G,n78 (3500MHz),642607,849,-73.7,-9.3,23.7
319,2025-09-04 15:33:41,Vitória,BRCOMUNICACAO,HTTP,-20.242643,-40.270595,5G,n78 (3500MHz),660821,570,-97.4,-13.7,23.7
320,2025-09-10 22:04:30,São Paulo,BRASTEL,Voz,-23.641058,-46.589498,5G,n78 (3500MHz),630870,518,-72.3,-7.5,20.3
321,2025-09-05 21:30:57,Belo Horizonte,BRASTEL,Voz,-19.958308,-43.94075,5G,n78 (3500MHz),664419,133,-81.8,-10.7,22.6
322,2025-09-08 08:30:31,Vitória,BRCOMUNICACAO,Ping,-20.216504,-40.297913,5G,n78 (3500MHz),645538,92,-92.3,-11.7,15.6
323,2025-09-08 11:40:11,Vitória,BRASTEL,Ping,-20.299157,-40.338974,5G,n78 (3500MHz),679366,668,-85.1,-10.4,17.0
324,2025-09-02 16:35:50,Belo Horizonte,BRASTEL,Ping,-19.926799,-44.002366,5G,n78 (3500MHz),646704,237,-83.4,-8.3,26.8
325,2025-09-04 11:37:53,Brasília,BRCOMUNICACAO,YouTube,-15.695916,-47.878452,5G,n78 (3500MHz),673064,681,-72.5,-10.0,28.9
326,2025-09-08 08:48:30,Rio de Janeiro,BRASILCOM,Voz,-22.833245,-43.125549,5G,n78 (3500MHz),646938,175,-102.5,-5.1,5.2
327,2025-09-03 01:33:12,São Paulo,BRASTEL,Ping,-23.504524,-46.590779,5G,n78 (3500MHz),627205,920,-87.1,-8.7,15.2
328,2025-09-02 18:10:36,Brasília,BRASTEL,HTTP,-15.840593,-47.818851,5G,n78 (3500MHz),667885,662,-81.7,-5.4,14.0
329,2025-09-08 07:13:14,Rio de Janeiro,BRASTEL,Voz,-22.830061,-43.15057,5G,n78 (3500MHz),645526,219,-80.1,-8.3,15.5
330,2025-09-05 10:50:57,Vitória,BRCOMUNICACAO,HTTP,-20.383143,-40.336135,5G,n78 (3500MHz),646949,505,-94.2,-7.2,21.3
331,2025-09-02 10:52:11,Vitória,BRCOMUNICACAO,Voz,-20.216068,-40.30368,5G,n78 (3500MHz),653355,481,-88.8,-13.5,27.4
332,2025-09-04 06:28:53,Rio de Janeiro,BRCOMUNICACAO,HTTP,-22.908359,-43.211685,5G,n78 (3500MHz),652795,1,-98.0,-5.5,17.9
333,2025-09-02 01:51:58,Vitória,BRASTEL,YouTube,-20.260525,-40.234446,5G,n78 (3500MHz),677463,717,-95.4,-11.8,16.9
